category,goods_name,jpPrice,jporgPrice,referencePrice
食品,Asahi 胡蘿蔔濃湯風味介護食品 65g,178JPY,178JPY,(約9.1CNY)
食品,UHA悠哈 特濃牛奶8.2 紅豆牛奶糖 袋裝,349JPY,349JPY,(約17.83CNY)
食品,北海道特產SOKENSHA創健社 板藍根糖 80g,655JPY,655JPY,(約33.47CNY)
食品,三島食品 MISHIMA YUKARI 紅紫蘇葉 大袋 拌飯料 60g,370JPY,370JPY,(約18.91CNY)
食品,三島食品 MISHIMA AKARI 唐辛明太子 拌飯料 12g,158JPY,158JPY,(約8.07CNY)
食品,katsuren勝連漁業 檸檬調味醬汁 100g,351JPY,351JPY,(約17.94CNY)
食品,三島食品 MISHIMA UMEKO 梅子 拌飯料 12g,181JPY,181JPY,(約9.25CNY)
食品,LOTTE樂天 cacao 巧克力 135g,450JPY,586JPY,(約23CNY)
食品,Asahi 沙丁魚白味增搭配 介護食品 100g,227JPY,227JPY,(約11.6CNY)
食品,Glico固力果格力高 PRETZ番茄蔬果棒 (2袋),155JPY,155JPY,(約7.92CNY)
食品,MORINAGA森永 紅豆焦糖奶糖 大盒 149g,469JPY,469JPY,(約23.97CNY)
食品,frisk 清涼薄荷糖 清涼薄荷 35g,381JPY,381JPY,(約19.47CNY)
食品,北海道特產SOKENSHA創健社 牛奶黑巧克力 50% 80g,500JPY,719JPY,(約25.55CNY)
食品,三幸制果 芝士仙貝 20個,202JPY,202JPY,(約10.32CNY)
食品,三島食品 MISHIMA YUKARI 紅紫蘇葉 拌飯料 26g,172JPY,172JPY,(約8.79CNY)
食品,Asahi 生薑煮沙丁魚蔬菜 介護食品 100g,227JPY,227JPY,(約11.6CNY)
食品,三島食品 MISHIMA HIROSHI 青菜 拌飯料 16g,170JPY,170JPY,(約8.69CNY)
食品,三島食品 MISHIMA KAORI 青紫蘇葉 拌飯料 15g,170JPY,170JPY,(約8.69CNY)
食品,Asahi 細膩易吞咽米飯 150g,222JPY,222JPY,(約11.34CNY)
食品,山善mitobe 芝麻魚條 340g,"1,265JPY","1,265JPY",(約64.64CNY)
食品,北海道特產SOKENSHA創健社 有機黑巧克力（GRACIA DEL SOL）100g,400JPY,624JPY,(約20.44CNY)
食品,Calbee卡樂比 豆次郎薯片 14g×6袋,836JPY,836JPY,(約42.72CNY)
食品,丘比 細膩光滑易吞咽米飯 150g,196JPY,196JPY,(約10.02CNY)
食品,丘比 簡易食譜 吞咽調整食品 Y5-18 300g,"1,712JPY","1,712JPY",(約87.48CNY)
食品,MILKY袋,216JPY,216JPY,(約11.04CNY)
食品,丘比 簡易食譜 吞咽調整食品(保質期至2022-05-01),"3,233JPY","3,233JPY",(約165.21CNY)
食品,明治 家中簡易吞咽調整食品 50 2.5G×50H,"1,723JPY","1,723JPY",(約88.05CNY)
食品,Asahi 吞咽调整食品 330g,"1,602JPY","1,602JPY",(約81.86CNY)
食品,Asahi 吞咽調整食品 1000g,"4,302JPY","4,302JPY",(約219.83CNY)
食品,Marukome 清真食品 味噌湯粉 裙帶菜 5g x 20份,"1,619JPY","1,619JPY",(約82.73CNY)
食品,Marukome 料亭之味 顆粒味噌 豆腐 6g x 6份,563JPY,563JPY,(約28.77CNY)
食品,Marukome 料亭之味 顆粒味噌 石蓴草 6g x 6份,563JPY,563JPY,(約28.77CNY)
食品,森永乳業 creap 奶精 265g,717JPY,717JPY,(約36.64CNY)
食品,森永乳業 creap 奶精 罐裝 85g,462JPY,462JPY,(約23.61CNY)
食品,情熱價格 柚子皮幹 92g,576JPY,576JPY,(約29.43CNY)
食品,NICHIFURI 海苔鹽薯片口味 拌飯配料 20ｇ,156JPY,156JPY,(約7.97CNY)
食品,湖池屋 家庭裝 淡鹽味薯片 126g,328JPY,328JPY,(約16.76CNY)
